Acorn,Acorn_grouped,DateTime,nb_clients,Conso_moy,Date,WeatherHour,visibility,windBearing,temperature,dewPoint,pressure,apparentTemperature,windSpeed,precipType,icon,humidity,summary,temperature_half_hour,is_holiday,hour,minute,half_hour_slot,weekday,is_weekend,month,dayofyear,weekofyear
ACORN-E,Affluent,2012-07-03 02:30:00,1337,0.0953425579655946,2012-07-03,2012-07-03 02:00:00,11.54,196.0,15.47,14.67,1014.22,15.55,3.29,rain,cloudy,0.95,Overcast,15.56,0,2,30,5,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 03:00:00,1337,0.0970740462976814,2012-07-03,2012-07-03 03:00:00,8.53,197.0,15.43,14.74,1014.06,15.52,3.1,rain,partly-cloudy-night,0.96,Mostly Cloudy,15.56,0,3,0,6,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 03:30:00,1337,0.0965706807778609,2012-07-03,2012-07-03 03:00:00,8.53,197.0,15.43,14.74,1014.06,15.52,3.1,rain,partly-cloudy-night,0.96,Mostly Cloudy,15.56,0,3,30,7,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 04:00:00,1337,0.100049364098728,2012-07-03,2012-07-03 04:00:00,8.0,195.0,15.47,14.77,1014.06,15.57,3.09,rain,partly-cloudy-day,0.96,Mostly Cloudy,15.56,0,4,0,8,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 04:30:00,1337,0.103368735901272,2012-07-03,2012-07-03 04:00:00,8.0,195.0,15.47,14.77,1014.06,15.57,3.09,rain,partly-cloudy-day,0.96,Mostly Cloudy,15.835,0,4,30,9,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 05:00:00,1337,0.113221391099476,2012-07-03,2012-07-03 05:00:00,8.4,191.0,15.87,14.92,1014.15,15.97,3.16,rain,partly-cloudy-day,0.94,Mostly Cloudy,16.11,0,5,0,10,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 05:30:00,1337,0.123675392520568,2012-07-03,2012-07-03 05:00:00,8.4,191.0,15.87,14.92,1014.15,15.97,3.16,rain,partly-cloudy-day,0.94,Mostly Cloudy,16.11,0,5,30,11,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 06:00:00,1337,0.149327599177263,2012-07-03,2012-07-03 06:00:00,7.02,190.0,15.88,15.33,1014.29,16.05,3.21,rain,partly-cloudy-day,0.97,Mostly Cloudy,16.11,0,6,0,12,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 06:30:00,1337,0.186174270680628,2012-07-03,2012-07-03 06:00:00,7.02,190.0,15.88,15.33,1014.29,16.05,3.21,rain,partly-cloudy-day,0.97,Mostly Cloudy,16.11,0,6,30,13,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 07:00:00,1337,0.202521316679132,2012-07-03,2012-07-03 07:00:00,9.96,194.0,16.03,15.38,1014.38,16.2,3.64,rain,partly-cloudy-day,0.96,Mostly Cloudy,16.11,0,7,0,14,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 07:30:00,1337,0.188562453103964,2012-07-03,2012-07-03 07:00:00,9.96,194.0,16.03,15.38,1014.38,16.2,3.64,rain,partly-cloudy-day,0.96,Mostly Cloudy,16.39,0,7,30,15,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 08:00:00,1338,0.180343049402093,2012-07-03,2012-07-03 08:00:00,12.52,195.0,16.55,15.41,1014.32,16.69,4.01,rain,partly-cloudy-day,0.93,Mostly Cloudy,16.67,0,8,0,16,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 08:30:00,1338,0.174636771150972,2012-07-03,2012-07-03 08:00:00,12.52,195.0,16.55,15.41,1014.32,16.69,4.01,rain,partly-cloudy-day,0.93,Mostly Cloudy,16.945,0,8,30,17,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 09:00:00,1338,0.180998505007474,2012-07-03,2012-07-03 09:00:00,12.97,200.0,17.06,15.42,1014.35,17.18,4.11,rain,partly-cloudy-day,0.9,Mostly Cloudy,17.22,0,9,0,18,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 09:30:00,1338,0.183883408221226,2012-07-03,2012-07-03 09:00:00,12.97,200.0,17.06,15.42,1014.35,17.18,4.11,rain,partly-cloudy-day,0.9,Mostly Cloudy,17.5,0,9,30,19,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 10:00:00,1338,0.172358744245142,2012-07-03,2012-07-03 10:00:00,11.96,198.0,17.54,15.43,1014.24,17.63,4.26,rain,partly-cloudy-day,0.87,Mostly Cloudy,17.78,0,10,0,20,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 10:30:00,1338,0.181639013303438,2012-07-03,2012-07-03 10:00:00,11.96,198.0,17.54,15.43,1014.24,17.63,4.26,rain,partly-cloudy-day,0.87,Mostly Cloudy,18.055,0,10,30,21,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 11:00:00,1340,0.187233582164179,2012-07-03,2012-07-03 11:00:00,11.36,198.0,17.96,15.54,1014.14,18.04,4.32,rain,partly-cloudy-day,0.86,Mostly Cloudy,18.33,0,11,0,22,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 11:30:00,1340,0.177789552014925,2012-07-03,2012-07-03 11:00:00,11.36,198.0,17.96,15.54,1014.14,18.04,4.32,rain,partly-cloudy-day,0.86,Mostly Cloudy,18.33,0,11,30,23,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 12:00:00,1341,0.178271439299031,2012-07-03,2012-07-03 12:00:00,11.81,196.0,18.05,15.45,1014.01,18.12,4.6,rain,partly-cloudy-day,0.85,Mostly Cloudy,18.33,0,12,0,24,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 12:30:00,1341,0.177035794034303,2012-07-03,2012-07-03 12:00:00,11.81,196.0,18.05,15.45,1014.01,18.12,4.6,rain,partly-cloudy-day,0.85,Mostly Cloudy,18.61,0,12,30,25,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 13:00:00,1342,0.179911326304024,2012-07-03,2012-07-03 13:00:00,12.94,205.0,18.53,15.28,1013.91,18.57,5.29,rain,partly-cloudy-day,0.81,Mostly Cloudy,18.89,0,13,0,26,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 13:30:00,1342,0.174541728837556,2012-07-03,2012-07-03 13:00:00,12.94,205.0,18.53,15.28,1013.91,18.57,5.29,rain,partly-cloudy-day,0.81,Mostly Cloudy,19.165,0,13,30,27,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 14:00:00,1342,0.171244411177347,2012-07-03,2012-07-03 14:00:00,13.47,207.0,18.81,14.53,1013.82,18.81,4.93,rain,partly-cloudy-day,0.76,Mostly Cloudy,19.44,0,14,0,28,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 14:30:00,1342,0.165325633532042,2012-07-03,2012-07-03 14:00:00,13.47,207.0,18.81,14.53,1013.82,18.81,4.93,rain,partly-cloudy-day,0.76,Mostly Cloudy,18.885,0,14,30,29,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 15:00:00,1342,0.177729508345753,2012-07-03,2012-07-03 15:00:00,12.97,194.0,17.94,15.39,1013.79,18.01,4.1,rain,partly-cloudy-day,0.85,Mostly Cloudy,18.33,0,15,0,30,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 15:30:00,1342,0.181681818032787,2012-07-03,2012-07-03 15:00:00,12.97,194.0,17.94,15.39,1013.79,18.01,4.1,rain,partly-cloudy-day,0.85,Mostly Cloudy,18.055,0,15,30,31,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 16:00:00,1342,0.19805439657228,2012-07-03,2012-07-03 16:00:00,12.92,189.0,17.63,15.42,1013.39,17.72,4.23,rain,partly-cloudy-day,0.87,Mostly Cloudy,17.78,0,16,0,32,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 16:30:00,1342,0.197573770491803,2012-07-03,2012-07-03 16:00:00,12.92,189.0,17.63,15.42,1013.39,17.72,4.23,rain,partly-cloudy-day,0.87,Mostly Cloudy,18.055,0,16,30,33,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 17:00:00,1342,0.210473919672131,2012-07-03,2012-07-03 17:00:00,12.76,183.0,17.93,15.43,1013.08,18.0,3.86,rain,partly-cloudy-day,0.85,Mostly Cloudy,18.33,0,17,0,34,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 17:30:00,1342,0.218864381669151,2012-07-03,2012-07-03 17:00:00,12.76,183.0,17.93,15.43,1013.08,18.0,3.86,rain,partly-cloudy-day,0.85,Mostly Cloudy,18.055,0,17,30,35,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 18:00:00,1342,0.239114754023845,2012-07-03,2012-07-03 18:00:00,13.07,176.0,17.51,15.42,1012.87,17.61,3.61,rain,partly-cloudy-day,0.88,Mostly Cloudy,17.78,0,18,0,36,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 18:30:00,1342,0.245818926900149,2012-07-03,2012-07-03 18:00:00,13.07,176.0,17.51,15.42,1012.87,17.61,3.61,rain,partly-cloudy-day,0.88,Mostly Cloudy,17.78,0,18,30,37,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 19:00:00,1342,0.263691505365127,2012-07-03,2012-07-03 19:00:00,11.1,169.0,17.41,15.38,1012.6,17.49,3.17,rain,partly-cloudy-day,0.88,Mostly Cloudy,17.78,0,19,0,38,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 19:30:00,1342,0.268245901862891,2012-07-03,2012-07-03 19:00:00,11.1,169.0,17.41,15.38,1012.6,17.49,3.17,rain,partly-cloudy-day,0.88,Mostly Cloudy,17.5,0,19,30,39,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 20:00:00,1342,0.268179583084948,2012-07-03,2012-07-03 20:00:00,12.15,163.0,17.04,15.44,1012.43,17.16,3.15,rain,partly-cloudy-day,0.9,Mostly Cloudy,17.22,0,20,0,40,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 20:30:00,1341,0.276430275988069,2012-07-03,2012-07-03 20:00:00,12.15,163.0,17.04,15.44,1012.43,17.16,3.15,rain,partly-cloudy-day,0.9,Mostly Cloudy,17.5,0,20,30,41,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 21:00:00,1341,0.263688292542878,2012-07-03,2012-07-03 21:00:00,12.07,167.0,17.41,15.37,1012.63,17.49,3.08,rain,partly-cloudy-night,0.88,Mostly Cloudy,17.78,0,21,0,42,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 21:30:00,1341,0.252011185756898,2012-07-03,2012-07-03 21:00:00,12.07,167.0,17.41,15.37,1012.63,17.49,3.08,rain,partly-cloudy-night,0.88,Mostly Cloudy,17.5,0,21,30,43,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 22:00:00,1341,0.226222222371365,2012-07-03,2012-07-03 22:00:00,12.6,163.0,16.92,14.99,1012.38,16.97,3.01,rain,partly-cloudy-night,0.88,Mostly Cloudy,17.22,0,22,0,44,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 22:30:00,1338,0.190788490209268,2012-07-03,2012-07-03 22:00:00,12.6,163.0,16.92,14.99,1012.38,16.97,3.01,rain,partly-cloudy-night,0.88,Mostly Cloudy,17.22,0,22,30,45,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 23:00:00,1339,0.168178491411501,2012-07-03,2012-07-03 23:00:00,12.17,157.0,16.89,15.01,1012.15,16.96,3.06,rain,partly-cloudy-night,0.89,Mostly Cloudy,17.22,0,23,0,46,1,0,7,185,27
ACORN-E,Affluent,2012-07-03 23:30:00,1339,0.142058252427184,2012-07-03,2012-07-03 23:00:00,12.17,157.0,16.89,15.01,1012.15,16.96,3.06,rain,partly-cloudy-night,0.89,Mostly Cloudy,16.945,0,23,30,47,1,0,7,185,27
ACORN-E,Affluent,2012-07-04 00:00:00,1339,0.125828229947722,2012-07-04,2012-07-04 00:00:00,9.75,160.0,16.47,15.32,1011.68,16.6,3.11,rain,partly-cloudy-night,0.93,Mostly Cloudy,16.67,0,0,0,0,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 00:30:00,1335,0.121012734157303,2012-07-04,2012-07-04 00:00:00,9.75,160.0,16.47,15.32,1011.68,16.6,3.11,rain,partly-cloudy-night,0.93,Mostly Cloudy,16.67,0,0,30,1,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 01:00:00,1336,0.108666167889222,2012-07-04,2012-07-04 01:00:00,6.73,164.0,16.41,15.34,1011.18,16.55,3.0,rain,partly-cloudy-night,0.93,Mostly Cloudy,16.67,0,1,0,2,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 01:30:00,1336,0.102816616766467,2012-07-04,2012-07-04 01:00:00,6.73,164.0,16.41,15.34,1011.18,16.55,3.0,rain,partly-cloudy-night,0.93,Mostly Cloudy,16.39,0,1,30,3,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 02:00:00,1336,0.0994887725299401,2012-07-04,2012-07-04 02:00:00,6.29,163.0,16.03,15.41,1010.68,16.19,3.17,rain,partly-cloudy-night,0.96,Mostly Cloudy,16.11,0,2,0,4,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 02:30:00,1338,0.0978729447683109,2012-07-04,2012-07-04 02:00:00,6.29,163.0,16.03,15.41,1010.68,16.19,3.17,rain,partly-cloudy-night,0.96,Mostly Cloudy,16.11,0,2,30,5,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 03:00:00,1337,0.0966335079281975,2012-07-04,2012-07-04 03:00:00,7.76,164.0,15.95,15.41,1010.25,16.12,2.98,rain,cloudy,0.97,Overcast,16.11,0,3,0,6,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 03:30:00,1338,0.0970037369207773,2012-07-04,2012-07-04 03:00:00,7.76,164.0,15.95,15.41,1010.25,16.12,2.98,rain,cloudy,0.97,Overcast,16.11,0,3,30,7,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 04:00:00,1337,0.0991750186237846,2012-07-04,2012-07-04 04:00:00,7.6,163.0,16.02,15.41,1009.88,16.18,2.96,rain,partly-cloudy-day,0.96,Mostly Cloudy,16.11,0,4,0,8,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 04:30:00,1337,0.107006731488407,2012-07-04,2012-07-04 04:00:00,7.6,163.0,16.02,15.41,1009.88,16.18,2.96,rain,partly-cloudy-day,0.96,Mostly Cloudy,16.11,0,4,30,9,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 05:00:00,1337,0.111883320867614,2012-07-04,2012-07-04 05:00:00,6.63,164.0,16.08,15.43,1009.77,16.25,2.82,rain,partly-cloudy-day,0.96,Mostly Cloudy,16.11,0,5,0,10,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 05:30:00,1337,0.121932685190726,2012-07-04,2012-07-04 05:00:00,6.63,164.0,16.08,15.43,1009.77,16.25,2.82,rain,partly-cloudy-day,0.96,Mostly Cloudy,16.11,0,5,30,11,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 06:00:00,1337,0.144732984367988,2012-07-04,2012-07-04 06:00:00,7.39,162.0,16.16,15.91,1009.7,16.39,3.15,rain,partly-cloudy-day,0.98,Mostly Cloudy,16.11,0,6,0,12,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 06:30:00,1337,0.176857891174271,2012-07-04,2012-07-04 06:00:00,7.39,162.0,16.16,15.91,1009.7,16.39,3.15,rain,partly-cloudy-day,0.98,Mostly Cloudy,16.39,0,6,30,13,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 07:00:00,1337,0.186394914136126,2012-07-04,2012-07-04 07:00:00,11.3,168.0,16.53,16.0,1009.73,16.76,3.29,rain,partly-cloudy-day,0.97,Mostly Cloudy,16.67,0,7,0,14,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 07:30:00,1336,0.190627245434132,2012-07-04,2012-07-04 07:00:00,11.3,168.0,16.53,16.0,1009.73,16.76,3.29,rain,partly-cloudy-day,0.97,Mostly Cloudy,16.945,0,7,30,15,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 08:00:00,1338,0.186411061434978,2012-07-04,2012-07-04 08:00:00,9.98,179.0,17.13,15.99,1009.76,17.33,3.76,rain,partly-cloudy-day,0.93,Mostly Cloudy,17.22,0,8,0,16,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 08:30:00,1338,0.181687593647235,2012-07-04,2012-07-04 08:00:00,9.98,179.0,17.13,15.99,1009.76,17.33,3.76,rain,partly-cloudy-day,0.93,Mostly Cloudy,17.5,0,8,30,17,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 09:00:00,1338,0.185085949028401,2012-07-04,2012-07-04 09:00:00,12.59,180.0,17.76,16.46,1009.71,17.99,3.84,rain,partly-cloudy-day,0.92,Mostly Cloudy,17.78,0,9,0,18,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 09:30:00,1337,0.17403664921466,2012-07-04,2012-07-04 09:00:00,12.59,180.0,17.76,16.46,1009.71,17.99,3.84,rain,partly-cloudy-day,0.92,Mostly Cloudy,18.335,0,9,30,19,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 10:00:00,1338,0.157845291704036,2012-07-04,2012-07-04 10:00:00,11.7,188.0,18.7,16.52,1009.65,18.91,4.15,rain,partly-cloudy-day,0.87,Mostly Cloudy,18.89,0,10,0,20,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 10:30:00,1339,0.163448842494399,2012-07-04,2012-07-04 10:00:00,11.7,188.0,18.7,16.52,1009.65,18.91,4.15,rain,partly-cloudy-day,0.87,Mostly Cloudy,18.89,0,10,30,21,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 11:00:00,1340,0.17104850761194,2012-07-04,2012-07-04 11:00:00,10.61,190.0,19.11,16.46,1009.61,19.28,4.48,rain,partly-cloudy-day,0.85,Partly Cloudy,18.89,0,11,0,22,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 11:30:00,1341,0.178682326621924,2012-07-04,2012-07-04 11:00:00,10.61,190.0,19.11,16.46,1009.61,19.28,4.48,rain,partly-cloudy-day,0.85,Partly Cloudy,19.165,0,11,30,23,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 12:00:00,1341,0.170739000820283,2012-07-04,2012-07-04 12:00:00,12.76,197.0,19.51,16.46,1009.48,19.67,4.41,rain,partly-cloudy-day,0.83,Partly Cloudy,19.44,0,12,0,24,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 12:30:00,1341,0.172708426771066,2012-07-04,2012-07-04 12:00:00,12.76,197.0,19.51,16.46,1009.48,19.67,4.41,rain,partly-cloudy-day,0.83,Partly Cloudy,20.0,0,12,30,25,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 13:00:00,1341,0.16997166316182,2012-07-04,2012-07-04 13:00:00,13.07,184.0,20.46,16.43,1009.25,20.59,4.5,rain,partly-cloudy-day,0.78,Mostly Cloudy,20.56,0,13,0,26,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 13:30:00,1341,0.166049216927666,2012-07-04,2012-07-04 13:00:00,13.07,184.0,20.46,16.43,1009.25,20.59,4.5,rain,partly-cloudy-day,0.78,Mostly Cloudy,20.835,0,13,30,27,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 14:00:00,1340,0.17205373119403,2012-07-04,2012-07-04 14:00:00,13.07,190.0,20.87,16.41,1008.96,20.99,4.26,rain,partly-cloudy-day,0.76,Partly Cloudy,21.11,0,14,0,28,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 14:30:00,1340,0.168488059626866,2012-07-04,2012-07-04 14:00:00,13.07,190.0,20.87,16.41,1008.96,20.99,4.26,rain,partly-cloudy-day,0.76,Partly Cloudy,21.11,0,14,30,29,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 15:00:00,1340,0.169953731119403,2012-07-04,2012-07-04 15:00:00,13.07,189.0,21.03,15.76,1008.65,21.07,4.16,rain,partly-cloudy-day,0.72,Partly Cloudy,21.11,0,15,0,30,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 15:30:00,1340,0.172916417910448,2012-07-04,2012-07-04 15:00:00,13.07,189.0,21.03,15.76,1008.65,21.07,4.16,rain,partly-cloudy-day,0.72,Partly Cloudy,21.39,0,15,30,31,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 16:00:00,1340,0.180033582238806,2012-07-04,2012-07-04 16:00:00,13.07,183.0,21.44,15.56,1008.28,21.44,3.74,rain,partly-cloudy-day,0.69,Partly Cloudy,21.67,0,16,0,32,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 16:30:00,1340,0.18404626858209,2012-07-04,2012-07-04 16:00:00,13.07,183.0,21.44,15.56,1008.28,21.44,3.74,rain,partly-cloudy-day,0.69,Partly Cloudy,21.67,0,16,30,33,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 17:00:00,1341,0.194590604101417,2012-07-04,2012-07-04 17:00:00,13.07,173.0,21.34,15.47,1008.19,21.34,3.63,rain,partly-cloudy-day,0.69,Partly Cloudy,21.67,0,17,0,34,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 17:30:00,1341,0.20409246808352,2012-07-04,2012-07-04 17:00:00,13.07,173.0,21.34,15.47,1008.19,21.34,3.63,rain,partly-cloudy-day,0.69,Partly Cloudy,21.39,0,17,30,35,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 18:00:00,1341,0.223055928486204,2012-07-04,2012-07-04 18:00:00,13.07,171.0,20.66,15.24,1008.42,20.66,3.12,rain,partly-cloudy-day,0.71,Partly Cloudy,21.11,0,18,0,36,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 18:30:00,1341,0.234988068530947,2012-07-04,2012-07-04 18:00:00,13.07,171.0,20.66,15.24,1008.42,20.66,3.12,rain,partly-cloudy-day,0.71,Partly Cloudy,20.835,0,18,30,37,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 19:00:00,1341,0.231668157867263,2012-07-04,2012-07-04 19:00:00,13.47,169.0,20.09,15.55,1008.57,20.12,3.01,rain,partly-cloudy-day,0.75,Partly Cloudy,20.56,0,19,0,38,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 19:30:00,1341,0.242176734004474,2012-07-04,2012-07-04 19:00:00,13.47,169.0,20.09,15.55,1008.57,20.12,3.01,rain,partly-cloudy-day,0.75,Partly Cloudy,20.28,0,19,30,39,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 20:00:00,1341,0.235482475391499,2012-07-04,2012-07-04 20:00:00,13.07,176.0,19.52,15.56,1008.71,19.56,2.86,rain,partly-cloudy-day,0.78,Partly Cloudy,20.0,0,20,0,40,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 20:30:00,1341,0.252803131991051,2012-07-04,2012-07-04 20:00:00,13.07,176.0,19.52,15.56,1008.71,19.56,2.86,rain,partly-cloudy-day,0.78,Partly Cloudy,19.72,0,20,30,41,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 21:00:00,1341,0.255971663087248,2012-07-04,2012-07-04 21:00:00,13.39,173.0,18.86,15.84,1009.08,18.96,2.58,rain,partly-cloudy-night,0.83,Mostly Cloudy,19.44,0,21,0,42,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 21:30:00,1341,0.245011931394482,2012-07-04,2012-07-04 21:00:00,13.39,173.0,18.86,15.84,1009.08,18.96,2.58,rain,partly-cloudy-night,0.83,Mostly Cloudy,19.165,0,21,30,43,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 22:00:00,1341,0.222803131991051,2012-07-04,2012-07-04 22:00:00,12.97,173.0,18.32,15.77,1009.51,18.43,2.14,rain,partly-cloudy-night,0.85,Partly Cloudy,18.89,0,22,0,44,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 22:30:00,1341,0.201151379492916,2012-07-04,2012-07-04 22:00:00,12.97,173.0,18.32,15.77,1009.51,18.43,2.14,rain,partly-cloudy-night,0.85,Partly Cloudy,18.61,0,22,30,45,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 23:00:00,1341,0.170900074422073,2012-07-04,2012-07-04 23:00:00,12.68,183.0,17.78,15.41,1009.55,17.86,1.73,rain,partly-cloudy-night,0.86,Partly Cloudy,18.33,0,23,0,46,2,0,7,186,27
ACORN-E,Affluent,2012-07-04 23:30:00,1341,0.145703206487696,2012-07-04,2012-07-04 23:00:00,12.68,183.0,17.78,15.41,1009.55,17.86,1.73,rain,partly-cloudy-night,0.86,Partly Cloudy,18.055,0,23,30,47,2,0,7,186,27
ACORN-E,Affluent,2012-07-05 00:00:00,1341,0.131456375764355,2012-07-05,2012-07-05 00:00:00,12.25,220.0,17.28,15.28,1009.18,17.36,1.46,rain,partly-cloudy-night,0.88,Partly Cloudy,17.78,1,0,0,0,3,0,7,187,27
ACORN-E,Affluent,2012-07-05 00:30:00,1370,0.12358102189781,2012-07-05,2012-07-05 00:00:00,12.25,220.0,17.28,15.28,1009.18,17.36,1.46,rain,partly-cloudy-night,0.88,Partly Cloudy,17.5,1,0,30,1,3,0,7,187,27
ACORN-E,Affluent,2012-07-05 01:00:00,1370,0.111610948978102,2012-07-05,2012-07-05 01:00:00,10.88,224.0,16.79,15.17,1009.04,16.88,1.68,rain,partly-cloudy-night,0.9,Partly Cloudy,17.22,1,1,0,2,3,0,7,187,27
ACORN-E,Affluent,2012-07-05 01:30:00,1370,0.102456204379562,2012-07-05,2012-07-05 01:00:00,10.88,224.0,16.79,15.17,1009.04,16.88,1.68,rain,partly-cloudy-night,0.9,Partly Cloudy,16.945,1,1,30,3,3,0,7,187,27
ACORN-E,Affluent,2012-07-05 02:00:00,1370,0.10146204379562,2012-07-05,2012-07-05 02:00:00,11.49,255.0,16.27,15.01,1008.99,16.36,1.93,rain,partly-cloudy-night,0.92,Mostly Cloudy,16.67,1,2,0,4,3,0,7,187,27
ACORN-E,Affluent,2012-07-05 02:30:00,1370,0.100984671678832,2012-07-05,2012-07-05 02:00:00,11.49,255.0,16.27,15.01,1008.99,16.36,1.93,rain,partly-cloudy-night,0.92,Mostly Cloudy,16.39,1,2,30,5,3,0,7,187,27
ACORN-E,Affluent,2012-07-05 03:00:00,1370,0.0938759123357664,2012-07-05,2012-07-05 03:00:00,11.88,251.0,15.86,12.54,1009.06,15.86,1.2,rain,partly-cloudy-night,0.81,Mostly Cloudy,16.11,1,3,0,6,3,0,7,187,27
ACORN-E,Affluent,2012-07-05 03:30:00,1370,0.095321897810219,2012-07-05,2012-07-05 03:00:00,11.88,251.0,15.86,12.54,1009.06,15.86,1.2,rain,partly-cloudy-night,0.81,Mostly Cloudy,16.11,1,3,30,7,3,0,7,187,27
ACORN-E,Affluent,2012-07-05 04:00:00,1370,0.0977467154014598,2012-07-05,2012-07-05 04:00:00,11.36,243.0,15.74,12.54,1009.32,15.74,1.64,rain,partly-cloudy-day,0.81,Mostly Cloudy,16.11,1,4,0,8,3,0,7,187,27
ACORN-E,Affluent,2012-07-05 04:30:00,1370,0.103238686058394,2012-07-05,2012-07-05 04:00:00,11.36,243.0,15.74,12.54,1009.32,15.74,1.64,rain,partly-cloudy-day,0.81,Mostly Cloudy,15.835,1,4,30,9,3,0,7,187,27
ACORN-E,Affluent,2012-07-05 05:00:00,1370,0.110461313941606,2012-07-05,2012-07-05 05:00:00,12.13,255.0,15.2,12.34,1009.68,15.2,2.01,rain,partly-cloudy-day,0.83,Partly Cloudy,15.56,1,5,0,10,3,0,7,187,27
ACORN-E,Affluent,2012-07-05 05:30:00,1370,0.117642335912409,2012-07-05,2012-07-05 05:00:00,12.13,255.0,15.2,12.34,1009.68,15.2,2.01,rain,partly-cloudy-day,0.83,Partly Cloudy,15.56,1,5,30,11,3,0,7,187,27
