Acorn,Acorn_grouped,DateTime,nb_clients,Conso_moy,Date
ACORN-K,Adversity,2013-09-10 15:30:00,152,0.199164473684211,2013-09-10
ACORN-K,Adversity,2013-09-10 16:00:00,152,0.239125000657895,2013-09-10
ACORN-K,Adversity,2013-09-10 16:30:00,152,0.226631578947368,2013-09-10
ACORN-K,Adversity,2013-09-10 17:00:00,152,0.273835526315789,2013-09-10
ACORN-K,Adversity,2013-09-10 17:30:00,152,0.274651315789474,2013-09-10
ACORN-K,Adversity,2013-09-10 18:00:00,152,0.293256578289474,2013-09-10
ACORN-K,Adversity,2013-09-10 18:30:00,152,0.278592104605263,2013-09-10
ACORN-K,Adversity,2013-09-10 19:00:00,152,0.276690790789474,2013-09-10
ACORN-K,Adversity,2013-09-10 19:30:00,152,0.300789473684211,2013-09-10
ACORN-K,Adversity,2013-09-10 20:00:00,152,0.299842104605263,2013-09-10
ACORN-K,Adversity,2013-09-10 20:30:00,152,0.276111841447368,2013-09-10
ACORN-K,Adversity,2013-09-10 21:00:00,152,0.250940789473684,2013-09-10
ACORN-K,Adversity,2013-09-10 21:30:00,152,0.236631578947368,2013-09-10
ACORN-K,Adversity,2013-09-10 22:00:00,152,0.205309211184211,2013-09-10
ACORN-K,Adversity,2013-09-10 22:30:00,152,0.191151315789474,2013-09-10
ACORN-K,Adversity,2013-09-10 23:00:00,152,0.155631578947368,2013-09-10
ACORN-K,Adversity,2013-09-10 23:30:00,152,0.132592105263158,2013-09-10
ACORN-K,Adversity,2013-09-11 00:00:00,152,0.118572368421053,2013-09-11
ACORN-K,Adversity,2013-09-11 00:30:00,153,0.10962091503268,2013-09-11
ACORN-K,Adversity,2013-09-11 01:00:00,153,0.104686274509804,2013-09-11
ACORN-K,Adversity,2013-09-11 01:30:00,153,0.0969607843137255,2013-09-11
ACORN-K,Adversity,2013-09-11 02:00:00,153,0.0940326797385621,2013-09-11
ACORN-K,Adversity,2013-09-11 02:30:00,153,0.0978104575163399,2013-09-11
ACORN-K,Adversity,2013-09-11 03:00:00,153,0.097516339869281,2013-09-11
ACORN-K,Adversity,2013-09-11 03:30:00,153,0.0962352941176471,2013-09-11
ACORN-K,Adversity,2013-09-11 04:00:00,153,0.100934640522876,2013-09-11
ACORN-K,Adversity,2013-09-11 04:30:00,153,0.111450980392157,2013-09-11
ACORN-K,Adversity,2013-09-11 05:00:00,153,0.129137254901961,2013-09-11
